orderNum,text,url,millisecondsOnPage,responseDelay,subjectId,response,id
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments111.jpg,1725,800,AQ029,7,258828b9-7c35-4e4f-a87f-02124f24f68c
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance006.jpg,2970,1250,AZ007,9,39c15ac2-2882-415a-b4e3-18d88766802f
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces099.jpg,5255,3500,AU922,9,53a476e3-a761-4e55-ab81-9fa15c991c28
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools17.jpg,5315,3800,AL473,1,549c2297-9be7-4fee-8a76-65f6faae7bc5
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands37.jpg,6350,6350,AW656,5,63ecaf14-b880-46c8-8d69-5facbd616f63
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands059.jpg,4160,2240,AT042,8,677a3aa0-db08-4164-be5c-4ed3fa3c7db3
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools19.jpg,6935,5875,"AN590   ",1,77675883-db0a-4335-b2a8-f66bd18ade32
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands39.jpg,4610,4610,AV940,5,9ceda3c8-dc8a-41db-9a56-0790b87c44a4
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools21.jpg,7415,3910,AW709,4,c4ba1e73-fc7b-4790-a1cc-8230a15aade2
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,3270,1410,AL550,7,c630e87a-439a-46bc-8161-1c1fe4a1565c
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments109.jpg,2785,1890,AL016,6,d91a20b9-4914-4ff6-aba8-7d05e1c434b2
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance010.jpg,4705,3375,AY394,9,dd734b79-9fe7-4001-b17a-eee247737cce
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools15.jpg,655,655,AW653,5,e948eb2c-3ffe-4ce7-9877-c9dbdf9c58f3
35,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,4640,2860,AR560,6,f30dfa7f-f44c-4b60-9cef-87ea9d957080
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance001.jpg,5225,3270,AM031,97,02a37d1b-82f3-4d53-81dd-241ef21df3f3
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces097.jpg,3365,2380,AR868,71,032987e8-6fc3-4090-884c-c420ed103dda
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands067.jpg,845,845,AV614,50,0d866ee8-c84f-4eb6-8529-d70e89851180
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects/control_objects07.jpg,14825,13470,AP299,1,122853de-7fe5-4142-9b5e-5a1e755a900b
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments111.jpg,2990,1945,AQ029,96,258828b9-7c35-4e4f-a87f-02124f24f68c
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance006.jpg,3495,2010,AZ007,100,39c15ac2-2882-415a-b4e3-18d88766802f
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces099.jpg,7640,4845,AU922,97,53a476e3-a761-4e55-ab81-9fa15c991c28
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools17.jpg,3295,1820,AL473,0,549c2297-9be7-4fee-8a76-65f6faae7bc5
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands37.jpg,8570,6250,AW656,56,63ecaf14-b880-46c8-8d69-5facbd616f63
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands059.jpg,5380,3545,AT042,91,677a3aa0-db08-4164-be5c-4ed3fa3c7db3
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools19.jpg,3905,2645,"AN590   ",1,77675883-db0a-4335-b2a8-f66bd18ade32
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands39.jpg,4495,3320,AV940,3,9ceda3c8-dc8a-41db-9a56-0790b87c44a4
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools21.jpg,5295,4335,AW709,3,c4ba1e73-fc7b-4790-a1cc-8230a15aade2
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,5170,1825,AL550,100,c630e87a-439a-46bc-8161-1c1fe4a1565c
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments109.jpg,3750,2740,AL016,94,d91a20b9-4914-4ff6-aba8-7d05e1c434b2
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance010.jpg,4570,2785,AY394,100,dd734b79-9fe7-4001-b17a-eee247737cce
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools15.jpg,3695,2725,AW653,1,e948eb2c-3ffe-4ce7-9877-c9dbdf9c58f3
35,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,3730,2505,AR560,98,f30dfa7f-f44c-4b60-9cef-87ea9d957080
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance001.jpg,5075,3630,AM031,98,02a37d1b-82f3-4d53-81dd-241ef21df3f3
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces097.jpg,1600,680,AR868,75,032987e8-6fc3-4090-884c-c420ed103dda
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands067.jpg,915,910,AV614,50,0d866ee8-c84f-4eb6-8529-d70e89851180
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects/control_objects07.jpg,3630,2685,AP299,0,122853de-7fe5-4142-9b5e-5a1e755a900b
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments111.jpg,2740,1815,AQ029,96,258828b9-7c35-4e4f-a87f-02124f24f68c
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance006.jpg,3500,1345,AZ007,100,39c15ac2-2882-415a-b4e3-18d88766802f
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces099.jpg,6145,3940,AU922,99,53a476e3-a761-4e55-ab81-9fa15c991c28
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools17.jpg,6600,6600,AL473,50,549c2297-9be7-4fee-8a76-65f6faae7bc5
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands37.jpg,4370,1590,AW656,0,63ecaf14-b880-46c8-8d69-5facbd616f63
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands059.jpg,10345,5835,AT042,90,677a3aa0-db08-4164-be5c-4ed3fa3c7db3
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools19.jpg,2450,1150,"AN590   ",1,77675883-db0a-4335-b2a8-f66bd18ade32
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands39.jpg,13960,12755,AV940,15,9ceda3c8-dc8a-41db-9a56-0790b87c44a4
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools21.jpg,6540,4790,AW709,36,c4ba1e73-fc7b-4790-a1cc-8230a15aade2
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,3795,2280,AL550,100,c630e87a-439a-46bc-8161-1c1fe4a1565c
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments109.jpg,2010,1040,AL016,97,d91a20b9-4914-4ff6-aba8-7d05e1c434b2
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance010.jpg,4055,2970,AY394,100,dd734b79-9fe7-4001-b17a-eee247737cce
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools15.jpg,2130,1200,AW653,0,e948eb2c-3ffe-4ce7-9877-c9dbdf9c58f3
35,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,7495,5905,AR560,99,f30dfa7f-f44c-4b60-9cef-87ea9d957080
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands57.jpg,6860,6100,AM031,0,02a37d1b-82f3-4d53-81dd-241ef21df3f3
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands070.jpg,8165,7580,AR868,1,032987e8-6fc3-4090-884c-c420ed103dda
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,3255,1915,AV614,1,0d866ee8-c84f-4eb6-8529-d70e89851180
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools/control_tools21.jpg,4180,3165,AP299,0,122853de-7fe5-4142-9b5e-5a1e755a900b
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects_hands/control_objects_hands35.jpg,3435,2635,AQ029,0,258828b9-7c35-4e4f-a87f-02124f24f68c
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_faces/control_tools_faces72.jpg,5165,4375,AZ007,0,39c15ac2-2882-415a-b4e3-18d88766802f
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance003.jpg,5455,4235,AU922,1,53a476e3-a761-4e55-ab81-9fa15c991c28
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands56.jpg,6430,3420,AL473,0,549c2297-9be7-4fee-8a76-65f6faae7bc5
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects/control_objects12.jpg,4155,3650,AW656,0,63ecaf14-b880-46c8-8d69-5facbd616f63
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_faces/control_tools_faces66.jpg,14470,7340,AT042,0,677a3aa0-db08-4164-be5c-4ed3fa3c7db3
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance003.jpg,3965,2920,"AN590   ",1,77675883-db0a-4335-b2a8-f66bd18ade32
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects_hands/control_objects_hands28.jpg,4245,2090,AV940,0,9ceda3c8-dc8a-41db-9a56-0790b87c44a4
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands58.jpg,3010,2195,AW709,0,c4ba1e73-fc7b-4790-a1cc-8230a15aade2
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_faces/control_tools_faces69.jpg,2895,1845,AL550,0,c630e87a-439a-46bc-8161-1c1fe4a1565c
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands079.jpg,3865,3325,AL016,1,d91a20b9-4914-4ff6-aba8-7d05e1c434b2
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,7875,7245,AY394,1,dd734b79-9fe7-4001-b17a-eee247737cce
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands066.jpg,5305,3745,AW653,1,e948eb2c-3ffe-4ce7-9877-c9dbdf9c58f3
36,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,3915,3115,AR560,1,f30dfa7f-f44c-4b60-9cef-87ea9d957080
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands57.jpg,4915,4915,AM031,5,02a37d1b-82f3-4d53-81dd-241ef21df3f3
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands070.jpg,2445,1460,AR868,3,032987e8-6fc3-4090-884c-c420ed103dda
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,1045,1045,AV614,5,0d866ee8-c84f-4eb6-8529-d70e89851180
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools/control_tools21.jpg,1995,1995,AP299,5,122853de-7fe5-4142-9b5e-5a1e755a900b
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects_hands/control_objects_hands35.jpg,3180,1945,AQ029,9,258828b9-7c35-4e4f-a87f-02124f24f68c
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_faces/control_tools_faces72.jpg,2630,2630,AZ007,5,39c15ac2-2882-415a-b4e3-18d88766802f
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance003.jpg,4925,3305,AU922,1,53a476e3-a761-4e55-ab81-9fa15c991c28
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands56.jpg,3590,2185,AL473,7,549c2297-9be7-4fee-8a76-65f6faae7bc5
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects/control_objects12.jpg,4125,4130,AW656,5,63ecaf14-b880-46c8-8d69-5facbd616f63
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_faces/control_tools_faces66.jpg,4105,2780,AT042,3,677a3aa0-db08-4164-be5c-4ed3fa3c7db3
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance003.jpg,4760,4760,"AN590   ",5,77675883-db0a-4335-b2a8-f66bd18ade32
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects_hands/control_objects_hands28.jpg,5075,3385,AV940,4,9ceda3c8-dc8a-41db-9a56-0790b87c44a4
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands58.jpg,10655,6485,AW709,5,c4ba1e73-fc7b-4790-a1cc-8230a15aade2
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_faces/control_tools_faces69.jpg,9195,4275,AL550,8,c630e87a-439a-46bc-8161-1c1fe4a1565c
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands079.jpg,2310,1505,AL016,9,d91a20b9-4914-4ff6-aba8-7d05e1c434b2
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,4960,3370,AY394,7,dd734b79-9fe7-4001-b17a-eee247737cce
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands066.jpg,3105,2025,AW653,7,e948eb2c-3ffe-4ce7-9877-c9dbdf9c58f3
36,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,30950,30075,AR560,1,f30dfa7f-f44c-4b60-9cef-87ea9d957080
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands57.jpg,5295,5300,AM031,5,02a37d1b-82f3-4d53-81dd-241ef21df3f3
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands070.jpg,5725,4780,AR868,1,032987e8-6fc3-4090-884c-c420ed103dda
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,2470,2470,AV614,5,0d866ee8-c84f-4eb6-8529-d70e89851180
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools21.jpg,640,640,AP299,5,122853de-7fe5-4142-9b5e-5a1e755a900b
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects_hands/control_objects_hands35.jpg,2295,1290,AQ029,1,258828b9-7c35-4e4f-a87f-02124f24f68c
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_faces/control_tools_faces72.jpg,2585,1180,AZ007,1,39c15ac2-2882-415a-b4e3-18d88766802f
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance003.jpg,6330,4140,AU922,9,53a476e3-a761-4e55-ab81-9fa15c991c28
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands56.jpg,3975,3970,AL473,5,549c2297-9be7-4fee-8a76-65f6faae7bc5
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects/control_objects12.jpg,1490,1485,AW656,5,63ecaf14-b880-46c8-8d69-5facbd616f63
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_faces/control_tools_faces66.jpg,2985,1980,AT042,2,677a3aa0-db08-4164-be5c-4ed3fa3c7db3
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance003.jpg,6245,4830,"AN590   ",1,77675883-db0a-4335-b2a8-f66bd18ade32
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects_hands/control_objects_hands28.jpg,4165,2605,AV940,2,9ceda3c8-dc8a-41db-9a56-0790b87c44a4
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands58.jpg,8475,4345,AW709,4,c4ba1e73-fc7b-4790-a1cc-8230a15aade2
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_faces/control_tools_faces69.jpg,15510,11745,AL550,3,c630e87a-439a-46bc-8161-1c1fe4a1565c
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands079.jpg,3510,3510,AL016,5,d91a20b9-4914-4ff6-aba8-7d05e1c434b2
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,4445,2980,AY394,7,dd734b79-9fe7-4001-b17a-eee247737cce
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands066.jpg,3460,1850,AW653,7,e948eb2c-3ffe-4ce7-9877-c9dbdf9c58f3
36,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,3185,3185,AR560,5,f30dfa7f-f44c-4b60-9cef-87ea9d957080
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands57.jpg,5965,4270,AM031,14,02a37d1b-82f3-4d53-81dd-241ef21df3f3
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands070.jpg,3715,2690,AR868,76,032987e8-6fc3-4090-884c-c420ed103dda
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,1995,1990,AV614,50,0d866ee8-c84f-4eb6-8529-d70e89851180
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools21.jpg,3205,2060,AP299,0,122853de-7fe5-4142-9b5e-5a1e755a900b
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects_hands/control_objects_hands35.jpg,4860,3775,AQ029,1,258828b9-7c35-4e4f-a87f-02124f24f68c
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_faces/control_tools_faces72.jpg,2910,1530,AZ007,0,39c15ac2-2882-415a-b4e3-18d88766802f
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance003.jpg,7595,5405,AU922,99,53a476e3-a761-4e55-ab81-9fa15c991c28
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands56.jpg,2810,1815,AL473,0,549c2297-9be7-4fee-8a76-65f6faae7bc5
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects/control_objects12.jpg,3375,2105,AW656,11,63ecaf14-b880-46c8-8d69-5facbd616f63
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_faces/control_tools_faces66.jpg,7530,6260,AT042,23,677a3aa0-db08-4164-be5c-4ed3fa3c7db3
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance003.jpg,9610,8000,"AN590   ",99,77675883-db0a-4335-b2a8-f66bd18ade32
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects_hands/control_objects_hands28.jpg,4310,3135,AV940,2,9ceda3c8-dc8a-41db-9a56-0790b87c44a4
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands58.jpg,8260,4185,AW709,0,c4ba1e73-fc7b-4790-a1cc-8230a15aade2
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_faces/control_tools_faces69.jpg,2860,1460,AL550,15,c630e87a-439a-46bc-8161-1c1fe4a1565c
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands079.jpg,3465,2565,AL016,96,d91a20b9-4914-4ff6-aba8-7d05e1c434b2
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,3795,2400,AY394,100,dd734b79-9fe7-4001-b17a-eee247737cce
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands066.jpg,4070,2920,AW653,99,e948eb2c-3ffe-4ce7-9877-c9dbdf9c58f3
36,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,6445,2070,AR560,80,f30dfa7f-f44c-4b60-9cef-87ea9d957080
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands57.jpg,10745,10745,AM031,50,02a37d1b-82f3-4d53-81dd-241ef21df3f3
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands070.jpg,2390,985,AR868,76,032987e8-6fc3-4090-884c-c420ed103dda
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,1375,1375,AV614,50,0d866ee8-c84f-4eb6-8529-d70e89851180
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools21.jpg,2430,1460,AP299,0,122853de-7fe5-4142-9b5e-5a1e755a900b
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects_hands/control_objects_hands35.jpg,12980,11970,AQ029,33,258828b9-7c35-4e4f-a87f-02124f24f68c
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces72.jpg,4160,1270,AZ007,0,39c15ac2-2882-415a-b4e3-18d88766802f
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance003.jpg,3325,1510,AU922,99,53a476e3-a761-4e55-ab81-9fa15c991c28
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands56.jpg,3990,2195,AL473,100,549c2297-9be7-4fee-8a76-65f6faae7bc5
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects/control_objects12.jpg,5490,3375,AW656,0,63ecaf14-b880-46c8-8d69-5facbd616f63
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces66.jpg,6005,4365,AT042,42,677a3aa0-db08-4164-be5c-4ed3fa3c7db3
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance003.jpg,4525,3210,"AN590   ",99,77675883-db0a-4335-b2a8-f66bd18ade32
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects_hands/control_objects_hands28.jpg,4360,1885,AV940,6,9ceda3c8-dc8a-41db-9a56-0790b87c44a4
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands58.jpg,6145,3160,AW709,17,c4ba1e73-fc7b-4790-a1cc-8230a15aade2
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces69.jpg,2910,1750,AL550,0,c630e87a-439a-46bc-8161-1c1fe4a1565c
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands079.jpg,1860,915,AL016,97,d91a20b9-4914-4ff6-aba8-7d05e1c434b2
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces095.jpg,4240,2750,AY394,100,dd734b79-9fe7-4001-b17a-eee247737cce
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands066.jpg,4000,2655,AW653,99,e948eb2c-3ffe-4ce7-9877-c9dbdf9c58f3
36,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces105.jpg,3385,2080,AR560,99,f30dfa7f-f44c-4b60-9cef-87ea9d957080
37,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands51.jpg,5225,4370,AM031,0,02a37d1b-82f3-4d53-81dd-241ef21df3f3
37,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,4495,3665,AR868,1,032987e8-6fc3-4090-884c-c420ed103dda
37,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects/control_objects12.jpg,4460,3470,AV614,0,0d866ee8-c84f-4eb6-8529-d70e89851180
37,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces101.jpg,3060,2200,AP299,1,122853de-7fe5-4142-9b5e-5a1e755a900b
